Batch ID,Machine ID,Fabric type,Operator,Shift,Production quantity,Production speed,Waste quantity,Machine age,Last maintenance date,Humidity,Temperature,Machine failure
7052,L54231,Cotton,Op-13,Night,15560,1556,14.2129,12.2,2026-01-01,100.60000000000002,60.39999999999998,0
8159,L55338,Cotton,Op-20,Night,14000,1400,16.6464,11.8,2026-01-01,99.60000000000002,60.80000000000001,0
9897,M24756,Polyester,Op-18,Morning,16180,1618,12.3201,17.3,2026-01-01,98.8,59.30000000000001,0
2250,L49429,Cotton,Op-11,Morning,14420,1442,21.6225,1.1,2026-01-01,99.2,58.5,0
4641,L51820,Cotton,Op-2,Morning,14350,1435,16.0801,21.9,2026-01-01,103.10000000000002,61.19999999999999,0
9486,L56665,Cotton,Op-7,Morning,15890,1589,11.6964,19.7,2026-01-01,98.89999999999998,59.60000000000002,0
4948,L52127,Cotton,Op-9,Evening,13950,1395,29.0521,12.3,2026-01-01,103.7,62.69999999999999,0
9921,H39334,Silk,Op-2,Morning,14500,1450,19.2721,2.8,2026-01-01,98.5,58.69999999999999,0
1964,L49143,Cotton,Op-5,Night,13790,1379,18.748899999999995,11.1,2026-01-01,97.7,57.5,0
8244,H37657,Silk,Op-5,Morning,13690,1369,29.7025,10.4,2026-01-01,99.10000000000002,60.39999999999998,0
6591,L53770,Cotton,Op-12,Morning,17630,1763,6.708099999999999,0.3,2026-01-01,101.7,60.69999999999999,0
8848,L56027,Cotton,Op-9,Evening,14430,1443,18.9225,0.0,2026-01-01,97.5,58.89999999999998,0
322,L47501,Cotton,Op-3,Evening,15180,1518,10.5625,19.0,2026-01-01,97.8,58.39999999999998,0
2679,L49858,Cotton,Op-20,Morning,14470,1447,18.5761,1.2,2026-01-01,99.8,59.60000000000002,0
4626,L51805,Cotton,Op-7,Morning,15110,1511,20.8849,18.4,2026-01-01,103.0,61.19999999999999,0
4950,M19809,Polyester,Op-11,Morning,15550,1555,11.1556,12.8,2026-01-01,103.8,62.69999999999999,0
8329,L55508,Cotton,Op-10,Evening,13250,1325,27.2484,12.7,2026-01-01,98.60000000000002,59.5,0
3338,L50517,Cotton,Op-19,Night,15640,1564,11.628100000000002,15.0,2026-01-01,101.60000000000002,60.80000000000001,0
5590,M20449,Polyester,Op-11,Evening,12980,1298,33.0625,5.7,2026-01-01,102.5,61.89999999999998,0
252,M15111,Polyester,Op-13,Morning,14660,1466,18.1476,0.2,2026-01-01,98.0,58.19999999999999,0
3974,L51153,Cotton,Op-15,Night,15350,1535,17.472399999999997,7.7,2026-01-01,102.3,61.39999999999998,0
6631,M21490,Polyester,Op-12,Evening,14140,1414,24.3049,10.6,2026-01-01,101.60000000000002,60.5,0
5548,M20407,Polyester,Op-9,Evening,15400,1540,8.3521,14.9,2026-01-01,102.3,61.69999999999999,0
36,M14895,Polyester,Op-17,Morning,14520,1452,23.6196,9.8,2026-01-01,98.8,59.19999999999999,0
8363,L55542,Cotton,Op-4,Night,13530,1353,39.0625,0.9,2026-01-01,98.60000000000002,59.60000000000002,0
1514,L48693,Cotton,Op-15,Night,15680,1568,10.824099999999998,1.0,2026-01-01,98.10000000000002,58.69999999999999,0
9318,L56497,Cotton,Op-19,Morning,14800,1480,14.516100000000002,16.0,2026-01-01,98.5,59.5,0
40,L47219,Cotton,Op-1,Evening,13500,1350,27.5625,11.1,2026-01-01,98.8,59.10000000000002,0
4820,L51999,Cotton,Op-1,Night,16960,1696,9.4249,0.5,2026-01-01,103.60000000000002,62.19999999999999,0
3466,M18325,Polyester,Op-7,Evening,13830,1383,20.8849,4.4,2026-01-01,101.8,60.69999999999999,0
1761,L48940,Cotton,Op-2,Morning,16840,1684,10.9561,20.0,2026-01-01,98.10000000000002,57.5,0
2305,L49484,Cotton,Op-6,Evening,14550,1455,15.840399999999995,14.5,2026-01-01,99.10000000000002,58.5,0
3724,L50903,Cotton,Op-5,Evening,17580,1758,5.953599999999999,6.8,2026-01-01,102.3,61.19999999999999,0
8285,L55464,Cotton,Op-6,Night,16510,1651,11.0889,0.0,2026-01-01,98.8,60.60000000000002,0
4994,L52173,Cotton,Op-15,Night,18190,1819,5.616899999999999,1.6,2026-01-01,103.8,62.89999999999998,0
8128,M22987,Polyester,Op-9,Evening,16500,1650,11.4244,3.8,2026-01-01,100.10000000000002,61.30000000000001,0
3033,M17892,Polyester,Op-14,Morning,14470,1447,18.4041,1.2,2026-01-01,100.60000000000002,59.80000000000001,0
7939,L55118,Cotton,Op-20,Evening,16810,1681,9.7969,22.1,2026-01-01,100.8,61.69999999999999,0
3040,M17899,Polyester,Op-1,Evening,16650,1665,9.8596,3.2,2026-01-01,100.3,59.5,0
9656,H39069,Silk,Op-17,Night,14310,1431,24.5025,20.5,2026-01-01,99.10000000000002,60.0,0
2546,M17405,Polyester,Op-7,Night,15410,1541,13.176899999999998,10.4,2026-01-01,99.2,59.0,0
2593,L49772,Cotton,Op-14,Evening,15390,1539,20.6116,0.4,2026-01-01,98.89999999999998,58.60000000000002,0
1189,L48368,Cotton,Op-10,Evening,13390,1339,27.1441,3.6,2026-01-01,97.3,58.39999999999998,0
7967,L55146,Cotton,Op-8,Night,16020,1602,12.8881,6.7,2026-01-01,101.0,62.19999999999999,0
6078,L53257,Cotton,Op-19,Morning,14790,1479,18.748899999999995,20.1,2026-01-01,100.89999999999998,60.69999999999999,0
108,M14967,Polyester,Op-9,Morning,14970,1497,21.9024,7.2,2026-01-01,98.8,58.80000000000001,0
1316,L48495,Cotton,Op-17,Night,15200,1520,20.25,17.1,2026-01-01,99.0,60.30000000000001,0
8188,L55367,Cotton,Op-9,Evening,14480,1448,21.436899999999994,19.6,2026-01-01,99.60000000000002,60.89999999999998,0
2754,L49933,Cotton,Op-15,Morning,17150,1715,7.728400000000001,19.2,2026-01-01,99.7,59.10000000000002,0
9754,L56933,Cotton,Op-15,Evening,15930,1593,12.3201,20.3,2026-01-01,98.5,59.80000000000001,0
6232,M21091,Polyester,Op-13,Evening,14950,1495,16.6464,14.8,2026-01-01,101.3,61.0,0
2877,M17736,Polyester,Op-18,Morning,15780,1578,9.3025,3.4,2026-01-01,100.5,59.30000000000001,0
5324,M20183,Polyester,Op-5,Night,13990,1399,23.4256,3.4,2026-01-01,103.39999999999998,62.69999999999999,0
800,M15659,Polyester,Op-1,Night,15790,1579,11.628100000000002,9.4,2026-01-01,97.0,57.80000000000001,0
3571,H32984,Silk,Op-12,Evening,14410,1441,21.436899999999994,10.0,2026-01-01,101.8,60.60000000000002,0
2895,L50074,Cotton,Op-16,Morning,17330,1733,6.150400000000001,8.5,2026-01-01,100.7,59.60000000000002,0
2928,M17787,Polyester,Op-9,Morning,14210,1421,24.8004,16.5,2026-01-01,100.7,59.60000000000002,0
8179,L55358,Cotton,Op-20,Evening,13520,1352,27.1441,17.6,2026-01-01,99.7,61.19999999999999,0
972,L48151,Cotton,Op-13,Morning,15570,1557,16.8921,11.3,2026-01-01,95.89999999999998,56.60000000000002,0
6688,L53867,Cotton,Op-9,Evening,17000,1700,8.236899999999999,1.9,2026-01-01,101.7,61.0,0
8576,M23435,Polyester,Op-17,Night,16480,1648,8.4681,13.4,2026-01-01,97.60000000000002,58.30000000000001,0
2021,H31434,Silk,Op-2,Night,15600,1560,11.0889,5.3,2026-01-01,98.7,58.39999999999998,0
9055,M23914,Polyester,Op-16,Evening,15210,1521,14.592400000000003,8.7,2026-01-01,97.3,58.39999999999998,0
953,L48132,Cotton,Op-14,Night,14480,1448,23.9121,6.5,2026-01-01,95.5,56.19999999999999,0
5360,M20219,Polyester,Op-1,Night,13970,1397,22.184100000000004,13.7,2026-01-01,103.3,62.60000000000002,0
3858,H33271,Silk,Op-19,Morning,15060,1506,16.6464,20.4,2026-01-01,102.39999999999998,61.19999999999999,0
5862,L53041,Cotton,Op-3,Morning,15540,1554,22.752900000000004,8.4,2026-01-01,101.3,61.0,0
3146,M18005,Polyester,Op-7,Night,14150,1415,18.9225,9.8,2026-01-01,100.5,60.0,0
3306,M18165,Polyester,Op-7,Morning,15770,1577,23.3289,7.8,2026-01-01,101.3,60.39999999999998,0
3007,L50186,Cotton,Op-8,Evening,14880,1488,12.744900000000005,17.7,2026-01-01,100.39999999999998,59.69999999999999,0
9002,L56181,Cotton,Op-3,Night,15000,1500,15.9201,17.5,2026-01-01,97.0,57.80000000000001,0
7771,L54950,Cotton,Op-12,Evening,15480,1548,10.3684,2.5,2026-01-01,100.3,61.5,0
7439,L54618,Cotton,Op-20,Night,16470,1647,7.5625,2.6,2026-01-01,99.89999999999998,61.30000000000001,0
7943,L55122,Cotton,Op-4,Night,14320,1432,20.9764,0.6,2026-01-01,100.8,61.69999999999999,0
9239,M24098,Polyester,Op-20,Night,14560,1456,16.974400000000003,15.0,2026-01-01,98.2,58.80000000000001,0
1057,L48236,Cotton,Op-18,Evening,15650,1565,15.6025,12.4,2026-01-01,96.8,57.80000000000001,0
3155,L50334,Cotton,Op-16,Night,15340,1534,18.0625,12.7,2026-01-01,100.39999999999998,59.69999999999999,0
3788,L50967,Cotton,Op-9,Night,13770,1377,22.372899999999994,2.2,2026-01-01,102.3,60.80000000000001,1
9190,L56369,Cotton,Op-11,Evening,15950,1595,10.24,3.2,2026-01-01,97.89999999999998,59.10000000000002,0
7826,M22685,Polyester,Op-7,Night,15790,1579,12.6025,16.2,2026-01-01,99.89999999999998,61.19999999999999,0
7540,L54719,Cotton,Op-1,Evening,14870,1487,13.6161,7.1,2026-01-01,100.2,61.30000000000001,0
7232,L54411,Cotton,Op-13,Night,15530,1553,13.395600000000002,15.7,2026-01-01,99.8,59.89999999999998,0
765,L47944,Cotton,Op-6,Morning,13370,1337,31.9225,0.5,2026-01-01,96.8,57.89999999999998,0
5020,M19879,Polyester,Op-1,Evening,14660,1466,15.6025,8.3,2026-01-01,104.0,63.10000000000002,0
4904,L52083,Cotton,Op-5,Night,22320,2232,2.8224,0.0,2026-01-01,103.60000000000002,62.39999999999998,0
8094,L55273,Cotton,Op-15,Morning,15110,1511,12.744900000000005,16.0,2026-01-01,100.2,61.60000000000002,0
6844,L54023,Cotton,Op-5,Evening,15090,1509,18.0625,21.3,2026-01-01,101.3,61.30000000000001,0
2166,L49345,Cotton,Op-7,Morning,14760,1476,22.8484,22.3,2026-01-01,99.5,59.10000000000002,0
1863,L49042,Cotton,Op-4,Morning,15170,1517,19.7136,6.7,2026-01-01,97.89999999999998,57.69999999999999,0
7851,M22710,Polyester,Op-12,Morning,14470,1447,13.542399999999995,0.0,2026-01-01,100.3,61.69999999999999,0
9124,L56303,Cotton,Op-5,Evening,14620,1462,18.3184,6.8,2026-01-01,97.39999999999998,58.5,0
2341,L49520,Cotton,Op-2,Evening,14790,1479,16.5649,1.0,2026-01-01,99.10000000000002,58.10000000000002,0
5528,M20387,Polyester,Op-9,Night,15320,1532,15.054399999999998,9.6,2026-01-01,102.5,61.89999999999998,0
6744,L53923,Cotton,Op-5,Morning,14180,1418,14.44,16.6,2026-01-01,101.7,61.19999999999999,0
4004,L51183,Cotton,Op-5,Night,15190,1519,15.444899999999995,15.5,2026-01-01,102.10000000000002,61.19999999999999,0
1124,H30537,Silk,Op-5,Night,13860,1386,38.81289999999999,10.0,2026-01-01,96.60000000000002,57.69999999999999,1
8710,L55889,Cotton,Op-11,Evening,15780,1578,12.6736,4.6,2026-01-01,97.10000000000002,58.5,0
4050,L51229,Cotton,Op-11,Morning,15050,1505,16.974400000000003,3.3,2026-01-01,101.8,60.80000000000001,0
7641,L54820,Cotton,Op-2,Morning,16080,1608,12.3201,11.4,2026-01-01,100.39999999999998,61.30000000000001,0
766,L47945,Cotton,Op-7,Evening,13320,1332,29.0521,0.7,2026-01-01,96.89999999999998,58.0,0
2345,M17204,Polyester,Op-6,Night,17550,1755,6.969599999999999,1.9,2026-01-01,99.2,58.30000000000001,0
4072,L51251,Cotton,Op-13,Evening,13310,1331,47.05959999999999,8.5,2026-01-01,101.89999999999998,60.60000000000002,1
7217,M22076,Polyester,Op-18,Night,16510,1651,7.8961000000000015,11.4,2026-01-01,100.0,59.89999999999998,0
4217,L51396,Cotton,Op-18,Night,13700,1370,25.3009,2.0,2026-01-01,101.89999999999998,60.69999999999999,0
7953,M22812,Polyester,Op-14,Morning,14800,1480,16.728099999999998,2.8,2026-01-01,100.89999999999998,61.89999999999998,0
5971,L53150,Cotton,Op-12,Evening,15200,1520,14.137600000000004,15.1,2026-01-01,100.39999999999998,60.80000000000001,0
3351,L50530,Cotton,Op-12,Morning,12850,1285,39.1876,18.3,2026-01-01,101.39999999999998,60.80000000000001,1
4696,L51875,Cotton,Op-17,Evening,15140,1514,12.0409,13.0,2026-01-01,103.3,61.60000000000002,0
3400,L50579,Cotton,Op-1,Evening,16050,1605,11.6964,9.4,2026-01-01,101.39999999999998,60.69999999999999,0
4082,L51261,Cotton,Op-3,Night,13360,1336,33.8724,11.0,2026-01-01,102.0,60.39999999999998,1
9150,M24009,Polyester,Op-11,Morning,14290,1429,25.5025,12.9,2026-01-01,97.5,58.60000000000002,0
1225,L48404,Cotton,Op-6,Evening,17630,1763,6.6049,13.9,2026-01-01,97.10000000000002,58.30000000000001,0
6293,L53472,Cotton,Op-14,Night,16140,1614,9.9856,8.4,2026-01-01,101.0,60.39999999999998,0
3123,L50302,Cotton,Op-4,Morning,14730,1473,21.16,3.5,2026-01-01,100.0,59.30000000000001,0
511,L47690,Cotton,Op-12,Evening,15640,1564,14.0625,2.0,2026-01-01,97.5,59.30000000000001,0
5795,M20654,Polyester,Op-16,Night,14920,1492,16.6464,15.0,2026-01-01,101.89999999999998,61.5,0
8182,L55361,Cotton,Op-3,Evening,18350,1835,5.616899999999999,18.3,2026-01-01,99.7,61.19999999999999,0
9418,H38831,Silk,Op-19,Evening,15150,1515,19.1844,0.6,2026-01-01,98.10000000000002,58.39999999999998,0
97,M14956,Polyester,Op-18,Evening,15750,1575,12.460899999999995,4.7,2026-01-01,99.0,59.0,0
6682,L53861,Cotton,Op-3,Evening,14250,1425,20.340100000000003,0.7,2026-01-01,101.39999999999998,60.69999999999999,0
1513,H30926,Silk,Op-14,Evening,15030,1503,13.176899999999998,0.5,2026-01-01,98.0,58.69999999999999,0
8792,M23651,Polyester,Op-13,Night,14120,1412,20.7025,4.9,2026-01-01,97.39999999999998,58.5,0
120,L47299,Cotton,Op-1,Morning,14670,1467,16.5649,10.6,2026-01-01,98.7,58.5,0
7792,L54971,Cotton,Op-13,Evening,14180,1418,22.752900000000004,7.3,2026-01-01,100.10000000000002,61.39999999999998,0
6518,L53697,Cotton,Op-19,Night,15400,1540,13.395600000000002,2.8,2026-01-01,101.10000000000002,60.10000000000002,0
34,L47213,Cotton,Op-15,Evening,16650,1665,10.5625,9.3,2026-01-01,98.89999999999998,59.30000000000001,0
7888,L55067,Cotton,Op-9,Evening,15900,1590,14.3641,9.8,2026-01-01,100.7,62.39999999999998,0
6831,M21690,Polyester,Op-12,Morning,13590,1359,28.5156,18.0,2026-01-01,101.0,60.89999999999998,0
5422,M20281,Polyester,Op-3,Evening,15660,1566,13.395600000000002,4.6,2026-01-01,102.60000000000002,62.30000000000001,0
1069,L48248,Cotton,Op-10,Evening,13940,1394,22.752900000000004,15.5,2026-01-01,96.8,57.80000000000001,0
1348,L48527,Cotton,Op-9,Evening,17170,1717,7.4529,2.6,2026-01-01,98.7,60.19999999999999,0
4748,L51927,Cotton,Op-9,Night,17630,1763,7.4529,2.7,2026-01-01,103.3,61.19999999999999,0
6006,L53185,Cotton,Op-7,Morning,15700,1570,14.6689,1.4,2026-01-01,100.60000000000002,60.5,0
6040,L53219,Cotton,Op-1,Evening,14330,1433,18.1476,10.1,2026-01-01,100.60000000000002,60.89999999999998,0
3818,M18677,Polyester,Op-19,Night,14210,1421,27.04,9.5,2026-01-01,102.10000000000002,60.60000000000002,0
8447,L55626,Cotton,Op-8,Night,14820,1482,17.7241,1.5,2026-01-01,98.5,59.89999999999998,0
5270,L52449,Cotton,Op-11,Night,15040,1504,20.0704,11.1,2026-01-01,103.5,62.89999999999998,0
6898,L54077,Cotton,Op-19,Evening,13520,1352,40.3225,14.3,2026-01-01,101.0,61.60000000000002,0
5310,M20169,Polyester,Op-11,Morning,14220,1422,23.04,21.5,2026-01-01,103.89999999999998,63.19999999999999,1
32,L47211,Cotton,Op-13,Night,17980,1798,6.5025,8.9,2026-01-01,99.0,59.39999999999998,0
5675,M20534,Polyester,Op-16,Night,13930,1393,18.0625,5.3,2026-01-01,102.2,61.69999999999999,0
4387,L51566,Cotton,Op-8,Evening,17190,1719,10.176099999999998,0.0,2026-01-01,101.89999999999998,59.69999999999999,0
30,L47209,Cotton,Op-11,Morning,16930,1693,9.0601,8.4,2026-01-01,99.0,59.39999999999998,0
4203,L51382,Cotton,Op-4,Morning,15550,1555,16.483600000000003,20.5,2026-01-01,102.39999999999998,61.0,0
7508,L54687,Cotton,Op-9,Night,17500,1750,8.0089,20.7,2026-01-01,100.5,61.89999999999998,0
736,L47915,Cotton,Op-17,Evening,15570,1557,10.4976,17.3,2026-01-01,96.89999999999998,58.39999999999998,0
2068,L49247,Cotton,Op-9,Evening,15530,1553,13.542399999999995,17.4,2026-01-01,99.7,59.60000000000002,0
107,L47286,Cotton,Op-8,Night,14450,1445,23.5225,7.0,2026-01-01,98.8,58.69999999999999,0
9645,L56824,Cotton,Op-6,Morning,16290,1629,10.6276,17.7,2026-01-01,99.3,60.39999999999998,0
8895,M23754,Polyester,Op-16,Morning,15460,1546,14.44,12.3,2026-01-01,97.5,58.69999999999999,0
8021,H37434,Silk,Op-2,Night,17200,1720,7.7841,20.2,2026-01-01,100.89999999999998,62.0,0
2233,L49412,Cotton,Op-14,Evening,16720,1672,9.3025,17.7,2026-01-01,99.5,58.60000000000002,0
994,M15853,Polyester,Op-15,Evening,14850,1485,12.96,16.9,2026-01-01,96.10000000000002,57.10000000000002,0
9413,L56592,Cotton,Op-14,Night,17020,1702,7.1289,20.3,2026-01-01,98.0,58.5,0
7059,L54238,Cotton,Op-20,Morning,15200,1520,21.0681,14.6,2026-01-01,100.7,60.60000000000002,0
6790,M21649,Polyester,Op-11,Evening,16460,1646,9.4249,7.6,2026-01-01,101.10000000000002,60.5,0
361,M15220,Polyester,Op-2,Evening,15210,1521,14.592400000000003,7.4,2026-01-01,97.5,58.30000000000001,0
305,L47484,Cotton,Op-6,Night,17370,1737,7.5625,14.6,2026-01-01,97.8,58.39999999999998,0
2628,M17487,Polyester,Op-9,Morning,13460,1346,28.3024,9.5,2026-01-01,99.8,59.60000000000002,0
8966,L56145,Cotton,Op-7,Night,14960,1496,19.9809,8.8,2026-01-01,97.10000000000002,57.89999999999998,0
4514,L51693,Cotton,Op-15,Night,19000,1900,5.953599999999999,11.3,2026-01-01,102.39999999999998,60.30000000000001,0
5911,M20770,Polyester,Op-12,Evening,14580,1458,18.8356,0.0,2026-01-01,100.8,60.30000000000001,0
8314,M23173,Polyester,Op-15,Evening,14840,1484,20.1601,8.0,2026-01-01,98.8,60.0,0
3101,L50280,Cotton,Op-2,Night,15780,1578,17.7241,19.1,2026-01-01,99.8,59.10000000000002,0
5704,H35117,Silk,Op-5,Evening,14560,1456,20.6116,13.0,2026-01-01,102.3,61.69999999999999,0
3899,M18758,Polyester,Op-20,Night,14230,1423,13.542399999999995,8.0,2026-01-01,102.10000000000002,61.10000000000002,0
5441,H34854,Silk,Op-2,Night,16980,1698,9.0,8.9,2026-01-01,103.0,62.5,0
7931,L55110,Cotton,Op-12,Night,14550,1455,23.04,20.3,2026-01-01,100.60000000000002,61.60000000000002,0
622,L47801,Cotton,Op-3,Evening,14080,1408,20.5209,7.8,2026-01-01,98.3,60.10000000000002,0
7236,L54415,Cotton,Op-17,Morning,13610,1361,28.944399999999995,16.7,2026-01-01,99.8,60.0,0
2499,L49678,Cotton,Op-20,Morning,14670,1467,22.2784,21.8,2026-01-01,99.10000000000002,58.89999999999998,0
714,L47893,Cotton,Op-15,Morning,14390,1439,21.5296,11.4,2026-01-01,97.39999999999998,58.60000000000002,0
8404,L55583,Cotton,Op-5,Evening,14620,1462,20.340100000000003,11.5,2026-01-01,98.5,59.60000000000002,0
2856,L50035,Cotton,Op-17,Morning,15280,1528,13.69,22.1,2026-01-01,100.5,59.30000000000001,0
4270,L51449,Cotton,Op-11,Evening,16100,1610,15.366400000000004,15.2,2026-01-01,102.60000000000002,61.0,0
2909,L50088,Cotton,Op-10,Night,12510,1251,35.8801,12.0,2026-01-01,100.7,59.5,0
8081,H37494,Silk,Op-2,Night,14320,1432,19.0096,12.7,2026-01-01,100.2,61.5,0
4517,L51696,Cotton,Op-18,Night,15390,1539,15.21,11.9,2026-01-01,102.5,60.30000000000001,0
1262,H30675,Silk,Op-3,Night,18850,1885,6.3504,2.4,2026-01-01,97.60000000000002,59.0,0
3161,M18020,Polyester,Op-2,Night,13670,1367,26.214400000000005,14.3,2026-01-01,100.39999999999998,59.69999999999999,0
971,L48150,Cotton,Op-12,Night,15680,1568,12.3201,11.1,2026-01-01,95.8,56.5,0
3913,L51092,Cotton,Op-14,Evening,14750,1475,16.3216,12.6,2026-01-01,102.39999999999998,61.39999999999998,0
5199,L52378,Cotton,Op-20,Morning,14280,1428,28.4089,15.2,2026-01-01,103.8,62.80000000000001,0
8847,M23706,Polyester,Op-8,Morning,13250,1325,38.9376,20.4,2026-01-01,97.39999999999998,58.80000000000001,1
260,M15119,Polyester,Op-1,Night,14200,1420,40.8321,1.9,2026-01-01,98.10000000000002,58.19999999999999,1
3791,L50970,Cotton,Op-12,Night,14120,1412,23.9121,2.8,2026-01-01,102.3,60.89999999999998,0
9203,L56382,Cotton,Op-4,Night,15480,1548,13.6161,6.4,2026-01-01,97.8,58.80000000000001,0
488,M15347,Polyester,Op-9,Night,14630,1463,12.25,18.3,2026-01-01,97.39999999999998,59.10000000000002,0
7908,L55087,Cotton,Op-9,Morning,18580,1858,6.916900000000001,14.4,2026-01-01,100.8,62.30000000000001,0
519,L47698,Cotton,Op-20,Morning,19240,1924,4.243600000000001,3.7,2026-01-01,97.60000000000002,59.5,0
8343,L55522,Cotton,Op-4,Morning,15100,1510,16.483600000000003,16.2,2026-01-01,98.7,59.69999999999999,0
312,M15171,Polyester,Op-13,Morning,14530,1453,19.4481,16.5,2026-01-01,98.0,58.60000000000002,0
3232,L50411,Cotton,Op-13,Evening,14250,1425,20.5209,10.0,2026-01-01,100.7,59.30000000000001,0
7933,L55112,Cotton,Op-14,Evening,14780,1478,17.5561,20.7,2026-01-01,100.7,61.80000000000001,0
7458,L54637,Cotton,Op-19,Morning,15300,1530,13.395600000000002,7.4,2026-01-01,100.10000000000002,61.60000000000002,0
9784,H39197,Silk,Op-5,Evening,14660,1466,19.8916,6.6,2026-01-01,98.8,59.89999999999998,0
5184,M20043,Polyester,Op-5,Morning,19010,1901,5.0625,11.0,2026-01-01,103.89999999999998,63.0,0
8077,L55256,Cotton,Op-18,Evening,13600,1360,23.04,11.9,2026-01-01,100.3,61.80000000000001,0
6502,M21361,Polyester,Op-3,Evening,16000,1600,12.96,20.4,2026-01-01,100.89999999999998,60.0,0
6791,M21650,Polyester,Op-12,Night,22190,2219,2.7889,7.9,2026-01-01,101.10000000000002,60.69999999999999,0
7773,H37186,Silk,Op-14,Morning,14640,1464,16.81,2.9,2026-01-01,100.3,61.5,0
2738,M17597,Polyester,Op-19,Night,15080,1508,16.974400000000003,15.2,2026-01-01,99.7,59.10000000000002,0
7842,L55021,Cotton,Op-3,Morning,14710,1471,22.2784,20.1,2026-01-01,100.10000000000002,61.5,0
6262,L53441,Cotton,Op-3,Evening,14170,1417,22.6576,1.0,2026-01-01,101.10000000000002,60.60000000000002,0
8206,M23065,Polyester,Op-7,Evening,14460,1446,22.372899999999994,1.2,2026-01-01,99.39999999999998,60.89999999999998,0
1248,L48427,Cotton,Op-9,Morning,15130,1513,18.4041,21.2,2026-01-01,97.2,58.5,0
9336,L56515,Cotton,Op-17,Morning,15010,1501,25.0,20.3,2026-01-01,98.39999999999998,58.89999999999998,0
4195,L51374,Cotton,Op-16,Evening,14230,1423,21.3444,18.6,2026-01-01,102.39999999999998,61.0,0
8001,M22860,Polyester,Op-2,Morning,14430,1443,28.4089,15.1,2026-01-01,100.8,62.0,0
7378,L54557,Cotton,Op-19,Evening,13490,1349,27.772900000000003,9.2,2026-01-01,99.5,60.0,0
3435,M18294,Polyester,Op-16,Morning,14120,1412,19.4481,18.4,2026-01-01,101.5,60.5,0
5382,L52561,Cotton,Op-3,Morning,16510,1651,7.29,20.0,2026-01-01,102.8,62.39999999999998,0
959,L48138,Cotton,Op-20,Night,13990,1399,22.6576,8.4,2026-01-01,95.8,56.39999999999998,0
417,L47596,Cotton,Op-18,Morning,14950,1495,14.288399999999998,21.1,2026-01-01,97.39999999999998,58.5,0
5742,M20601,Polyester,Op-3,Morning,14830,1483,16.4025,0.8,2026-01-01,102.3,61.69999999999999,0
6728,L53907,Cotton,Op-9,Night,17850,1785,6.5025,12.0,2026-01-01,101.5,60.80000000000001,0
4382,L51561,Cotton,Op-3,Night,14460,1446,18.6624,22.5,2026-01-01,101.89999999999998,59.60000000000002,0
5197,H34610,Silk,Op-18,Evening,15170,1517,12.96,14.2,2026-01-01,103.89999999999998,63.0,0
1113,M15972,Polyester,Op-14,Morning,13500,1350,30.9136,6.9,2026-01-01,96.5,57.39999999999998,0
2689,L49868,Cotton,Op-10,Evening,13220,1322,29.0521,3.3,2026-01-01,99.89999999999998,59.39999999999998,0
